Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Number of Referrals,Multiple Lines
8204-YJCLA,Male,78,Yes,0,San Ysidro,92173,1,
8205-MQUGY,Male,39,Yes,3,Sacramento,95834,8,
8205-OTCHB,Male,51,No,0,Riverside,92506,0,
8205-VSLRB,Male,22,Yes,0,Greenview,96037,2,
8207-DMRVL,Male,47,Yes,3,Yorba Linda,92886,1,
8207-VVMYB,Female,44,Yes,0,Clayton,94517,1,
8208-EUMTE,Male,45,No,0,Villa Park,92861,0,
8212-CRQXP,Female,20,Yes,0,Alviso,95002,1,
8212-DJRCH,Male,33,Yes,1,Newbury Park,91320,1,
8213-TAZPM,Female,45,Yes,1,Lemon Grove,91945,5,
8215-NGSPE,Female,63,Yes,1,Oxnard,93035,3,
8216-AZUUZ,Female,42,Yes,3,San Francisco,94118,1,
8217-QYOHV,Male,27,No,0,Burbank,91505,0,
8218-FFJDS,Female,21,Yes,0,Georgetown,95634,6,
8219-VYBVI,Male,52,No,3,Rancho Santa Fe,92067,0,
8220-OCUFY,Female,30,No,0,Perris,92571,0,
8221-EQDGL,Male,27,Yes,0,Alleghany,95910,4,
8221-HVAYI,Male,60,Yes,0,Gustine,95322,0,
8224-DWCKX,Male,78,No,0,Burlingame,94010,0,
8224-IVVPA,Female,35,No,0,Caliente,93518,0,
8224-KDLKN,Male,22,Yes,2,Sacramento,95825,3,
8224-UAXBZ,Female,55,Yes,0,Sacramento,95827,7,
8225-BTJAU,Male,75,No,0,Stinson Beach,94970,0,
8226-BXGES,Male,30,Yes,0,Gardena,90249,5,
8229-BUJHX,Female,60,Yes,1,Chula Vista,91911,8,
8229-MYEJZ,Female,44,No,0,Upland,91786,0,
8229-TNIQA,Female,36,No,0,Pasadena,91105,0,
8231-BSWXX,Male,44,No,0,Mojave,93501,0,
8232-CTLKO,Female,58,Yes,2,Ocotillo,92259,9,
8232-UTFOZ,Male,24,No,0,Glendora,91740,0,
8234-GSZYK,Male,39,No,0,Albion,95410,0,
8237-ULIXL,Female,21,Yes,0,San Francisco,94116,1,
8241-JUIQO,Female,24,No,0,Sunnyvale,94086,0,
8242-JSVBO,Male,22,No,0,Mountain Ranch,95246,0,
8242-PDSGJ,Male,47,Yes,0,Chilcoot,96105,1,
8242-SOQUO,Female,73,No,0,Oakland,94619,0,
8245-UMPYT,Female,66,No,0,Lockwood,93932,0,
8246-SHFGA,Male,24,No,0,Mount Shasta,96067,0,
8249-THVEC,Male,38,Yes,3,Los Angeles,90041,3,
8250-ZNGGW,Female,79,No,0,Rio Vista,94571,0,
8257-RZAHR,Female,51,Yes,0,San Jose,95134,1,
8258-GSTJK,Male,74,No,0,San Pedro,90732,0,
8259-DZLIZ,Female,53,Yes,2,Delhi,95315,10,
8259-NFJTV,Female,37,Yes,1,Flournoy,96029,8,
8260-NGFNY,Female,29,No,0,Phelan,92371,0,
8261-GWDBQ,Female,70,Yes,0,Corona,92880,1,
8262-COGGB,Male,53,No,0,Visalia,93277,0,
8263-JQAIK,Male,66,No,0,Palmdale,93591,0,
8263-OKETD,Female,44,No,0,Caruthers,93609,0,
8263-QMNTJ,Male,46,Yes,0,San Francisco,94104,2,
8265-HKSOW,Female,35,Yes,2,Occidental,95465,1,
8266-VBFQL,Male,55,No,0,Jamul,91935,0,
8267-KFGYD,Male,53,No,1,Alhambra,91803,0,
8267-ZNYVZ,Female,47,Yes,0,Spring Valley,91977,1,
8268-YDIXR,Male,45,Yes,0,Merced,95348,1,
8270-RKSAP,Male,30,No,0,Anaheim,92801,0,
8272-ONJLV,Male,57,No,0,San Diego,92123,0,
8276-MQBYC,Male,70,No,0,Los Angeles,90028,0,
8277-RVRSV,Female,22,Yes,1,Danville,94506,3,
8280-MQRQN,Female,39,No,0,Arnold,95223,0,
8285-ABVLB,Female,34,Yes,0,Santa Barbara,93103,0,
8286-AFUYI,Male,33,No,0,Glendale,91203,0,
8290-YWKHZ,Female,69,Yes,0,Fallbrook,92028,1,
8292-FRFZQ,Female,19,No,0,Malibu,90263,0,
8292-ITGYJ,Female,48,Yes,1,Campo Seco,95226,7,
8292-TYSPY,Male,55,No,0,Los Angeles,90048,0,
8294-UIMBA,Female,64,No,0,Northridge,91325,0,
8295-FHIVV,Male,63,No,0,Paicines,95043,0,
8295-KMENE,Female,33,Yes,1,Newhall,91321,0,
8305-VHZBZ,Male,55,No,0,San Diego,92154,0,
8309-IEYJD,Female,73,No,0,Indian Wells,92210,0,
8309-PPCED,Female,33,Yes,0,Nipomo,93444,1,
8311-UEUAB,Female,24,Yes,0,Rialto,92376,5,
8313-AFGBW,Male,55,Yes,0,Los Angeles,90008,10,
8313-KTIHG,Male,54,No,0,Thousand Palms,92276,0,
8313-NDOIA,Female,48,No,0,Green Valley Lake,92341,0,
8314-DPQHL,Male,61,No,0,Auberry,93602,0,
8314-HTWVE,Female,38,Yes,1,Cypress,90630,2,
8316-BBQAY,Female,45,No,0,Redwood City,94063,0,
8317-BVKSO,Male,27,No,0,Termo,96132,0,
8318-LCNBW,Male,53,Yes,0,San Luis Obispo,93405,5,
8319-QBEHW,Male,32,No,3,San Jose,95134,0,
8325-QRPZR,Female,56,No,0,Benicia,94510,0,
8327-LZKAS,Female,80,Yes,0,Pomona,91767,1,
8327-WKMIE,Male,36,No,0,Le Grand,95333,0,
8328-SKJNO,Male,61,No,1,Seeley,92273,0,
8329-GWVPJ,Female,39,Yes,3,Berkeley,94708,8,
8329-IBCTI,Female,50,No,0,Cotati,94931,0,
8329-UTMVM,Male,76,No,0,Bakersfield,93313,0,
8331-ZXFOE,Female,56,No,0,Santa Clara,95054,0,
8332-OSJDW,Male,54,Yes,0,Los Angeles,90038,5,
8336-TAVKX,Female,68,Yes,0,Berry Creek,95916,10,
8337-MSSXB,Female,64,No,0,Trabuco Canyon,92679,0,
8337-UPOAQ,Male,71,Yes,0,Wrightwood,92397,0,
8338-QIUNR,Male,23,Yes,0,Bakersfield,93304,8,
8344-WFMFH,Male,34,No,2,Los Angeles,90008,0,
8345-MVDYC,Female,57,No,0,Gardena,90248,0,
8347-GDTMP,Female,25,Yes,0,Ripon,95366,4,
8348-HFYIV,Male,21,No,0,Oakland,94601,0,
8348-JLBUG,Male,77,Yes,0,North San Juan,95960,5,
8350-NYMVI,Female,35,No,0,Chico,95973,0,
8356-WUAOJ,Female,25,Yes,0,Glendale,91205,7,
8357-EQXFO,Female,46,No,0,Union City,94587,0,
8361-LBRDI,Female,31,No,0,Saint Helena,94574,0,
8361-LTMKD,Male,75,Yes,0,Fallbrook,92028,0,
8364-TRMMK,Female,51,No,0,San Jose,95132,0,
8372-JUXUI,Male,32,No,0,San Bernardino,92410,0,
8374-UULRV,Male,22,No,0,Carmel By The Sea,93921,0,
8374-XGEJJ,Male,68,Yes,0,Temecula,92590,8,
8375-DKEBR,Female,72,No,0,Hermosa Beach,90254,0,
8375-KVTHK,Male,43,Yes,0,Fort Bragg,95437,1,
8378-LKJAF,Male,34,Yes,1,Santa Ana,92704,9,
8380-MQINP,Female,62,Yes,1,Los Angeles,90035,3,
8380-PEFPE,Male,60,No,0,Avalon,90704,0,
8382-SHQEH,Female,58,Yes,0,Rancho Cucamonga,91739,1,
8383-SGHJU,Female,41,No,0,Lake Arrowhead,92352,0,
8384-FZBJK,Female,37,Yes,3,San Mateo,94404,1,
8387-MOJJT,Female,53,Yes,0,Nubieber,96068,1,
8387-UGUSU,Female,57,Yes,1,Irvine,92614,3,
8388-DMKAE,Female,41,No,0,Los Angeles,90016,0,
8388-FYNPZ,Male,26,No,0,Pleasant Hill,94523,0,
8390-FESFV,Female,60,No,0,Sebastopol,95472,0,
8393-DLHGA,Male,55,No,0,Palermo,95968,0,
8393-JMVMB,Male,34,No,0,Thousand Oaks,91360,0,
8395-ETZKQ,Male,73,Yes,1,Sacramento,95841,8,
8397-MVTAZ,Male,22,Yes,0,Sun City,92587,2,
8398-TBIYD,Female,45,No,0,Castro Valley,94552,0,
8399-YNDCH,Male,80,No,0,Columbia,95310,0,
8400-WZICQ,Female,49,Yes,2,Long Beach,90813,9,
8401-EMUWF,Male,64,Yes,1,Paramount,90723,10,
8402-EIVQS,Male,40,Yes,0,Frazier Park,93222,8,
8402-OOOHJ,Female,53,No,0,Buena Park,90620,0,
8404-FYDIB,Male,19,No,0,Los Angeles,90012,0,
8404-GFGCZ,Male,49,Yes,0,Millville,96062,7,
8404-VIOMB,Female,52,No,0,Lakehead,96051,0,
8404-VLQFB,Female,21,Yes,1,California Hot Springs,93207,1,
8405-IGQFX,Female,41,No,0,Bridgeport,93517,0,
8406-LNMHF,Male,75,Yes,0,Temecula,92592,10,
8409-WQJUX,Female,37,No,0,Arcata,95521,0,
8410-BGQXN,Male,26,No,0,Angels Camp,95222,0,
8413-VONUO,Male,34,No,0,Grimes,95950,0,
8413-YNHNV,Male,42,No,0,Oakland,94603,0,
8414-MYSHR,Male,79,No,0,Arcadia,91007,0,
8414-OOEEL,Male,48,No,2,Oakland,94606,0,
8417-FMLZI,Male,47,Yes,0,Santa Cruz,95060,1,
8417-GSODA,Male,37,Yes,3,Rancho Cucamonga,91737,1,
8421-WZOOW,Female,75,Yes,1,Rio Vista,94571,8,
8429-XIBUM,Male,44,No,0,Oakland,94618,0,
8430-TWCBX,Female,62,Yes,0,Novato,94947,0,
8433-WPJTV,Female,76,Yes,3,French Camp,95231,8,
8433-WXGNA,Male,55,No,0,Salinas,93906,0,
8434-PNQZX,Female,56,No,0,Marina Del Rey,90292,0,
8434-VGEQQ,Male,24,Yes,0,Guadalupe,93434,0,
8436-BJUMM,Male,62,Yes,0,Albany,94706,1,
8439-LTUGF,Male,51,No,0,Lake Forest,92630,0,
8441-SHIPE,Female,53,No,0,Glendale,91204,0,
8443-WVPSS,Male,58,Yes,0,Galt,95632,5,
8443-ZRDBZ,Male,62,No,0,Fontana,92336,0,
8444-WRIDW,Female,72,No,0,Thousand Oaks,91362,0,
8445-DNBAE,Male,24,No,3,Sacramento,95814,0,
8450-JOVAH,Male,62,Yes,3,Agoura Hills,91301,1,
8450-LUGUK,Female,40,Yes,1,San Diego,92103,5,
8450-UYIBU,Female,77,No,0,Fresno,93703,0,
8454-AATJP,Female,41,No,0,Oakland,94607,0,
8455-HIRAQ,Female,56,No,0,Carmichael,95608,0,
8456-QDAVC,Male,57,No,0,Winterhaven,92283,0,
8457-XIGKN,Male,46,No,0,Norco,92860,0,
8461-EFQYM,Female,36,No,0,San Jose,95119,0,
8464-EETCQ,Male,45,No,0,Salinas,93905,0,
8465-SBRXP,Male,32,Yes,2,Baldwin Park,91706,1,
8466-PZBLH,Male,32,Yes,3,Descanso,91916,10,
8467-WYNSR,Male,62,No,0,Clayton,94517,0,
8468-EHYJA,Female,32,Yes,0,Palo Verde,92266,0,
8468-FZTOE,Female,61,Yes,3,San Diego,92126,8,
8469-SNFFH,Male,40,Yes,0,San Pedro,90731,0,
8473-VUVJN,Male,80,No,0,Temecula,92590,0,
8474-UMLNT,Female,36,No,0,Fresno,93710,0,
8480-PPONV,Male,56,Yes,3,Guerneville,95446,3,
8481-YYXWG,Female,30,No,0,Hume,93628,0,
8485-GJCDN,Female,71,No,0,San Diego,92109,0,
8486-AYEQH,Female,30,No,0,Guatay,91931,0,
8490-BXHEO,Male,67,No,0,Lucerne Valley,92356,0,
8495-LJDFO,Female,76,No,0,Rancho Santa Margarita,92688,0,
8495-PRWFH,Female,66,No,0,Waterford,95386,0,
8496-DMZUK,Male,62,No,0,Soulsbyville,95372,0,
8496-EJAUI,Male,47,No,0,Tujunga,91042,0,
8498-XXGWA,Female,63,Yes,0,Malibu,90265,7,
8499-BRXTD,Male,28,No,0,Kernville,93238,0,
8510-AWCXC,Female,69,No,0,Novato,94945,0,
8510-BBWMU,Female,40,No,0,Stonyford,95979,0,
8510-TMWYB,Female,61,Yes,3,Sacramento,95814,9,
8512-WIWYV,Male,20,No,0,Kirkwood,95646,0,
8513-OLYGY,Male,50,Yes,0,Fortuna,95540,8,
8514-VZHEB,Male,35,Yes,2,Travis Afb,94535,10,
8515-OCTJS,Female,61,No,0,Lemoore,93245,0,
8519-IMDHU,Male,74,Yes,0,Alderpoint,95511,1,
8519-QJGJD,Female,42,No,0,Twain,95984,0,
8532-UEFWH,Male,61,Yes,2,Huntington Beach,92649,6,
8535-SFUTN,Male,21,No,0,Moreno Valley,92555,0,
8540-ZQGEA,Female,58,Yes,0,Playa Del Rey,90293,1,
8541-QVFKM,Female,22,No,0,Long Beach,90807,0,
8543-MSDMF,Male,36,No,0,Coachella,92236,0,
8544-GOQSH,Female,51,No,0,Pacoima,91331,0,
8544-JNBOX,Male,31,No,0,Weimar,95736,0,
8547-NSBBO,Male,62,No,0,San Pedro,90731,0,
8548-AWOFC,Male,21,Yes,0,Huntington Beach,92647,4,
8550-XSXUQ,Male,41,Yes,0,Cottonwood,96022,7,
8552-OBVRU,Female,79,Yes,3,Ivanhoe,93235,6,
8559-CIZFV,Male,34,Yes,0,Annapolis,95412,1,
8559-WNQZS,Male,37,No,0,Atwater,95301,0,
8561-NMTBD,Female,20,Yes,3,Lawndale,90260,3,
8562-GHPPI,Female,50,No,0,San Leandro,94577,0,
8563-IIOXK,Male,24,Yes,0,Duarte,91010,4,
8563-OYMQY,Male,49,No,0,Covina,91722,0,
8564-LDKFL,Male,37,Yes,0,Big Bar,96010,1,
8565-CLBZW,Male,23,No,0,San Diego,92117,0,
8565-HBFNN,Male,51,Yes,0,Los Altos,94024,8,
8565-WUXZU,Male,77,Yes,0,Vina,96092,7,
8566-YPRGL,Female,57,No,0,Long Beach,90806,0,
8570-KLJYJ,Female,40,No,0,Arroyo Grande,93420,0,
8571-ZCMCX,Female,37,Yes,2,Fresno,93706,1,
8573-CGOCC,Male,48,No,0,Stockton,95215,0,
8573-JGCZW,Male,27,No,0,Idyllwild,92549,0,
8577-QSOCG,Female,54,Yes,1,Berkeley,94703,9,
8580-AECUZ,Male,65,No,0,San Diego,92130,0,
8580-QVLOC,Female,78,Yes,0,Merced,95348,0,
8582-KRHPJ,Male,51,No,0,Moraga,94556,0,
8584-KMVXD,Female,64,No,0,Calistoga,94515,0,
8587-XYZSF,Male,60,No,0,Bellflower,90706,0,
8590-OHDIW,Female,52,Yes,3,Garden Grove,92843,1,
8590-YFFQO,Male,24,Yes,0,Morgan Hill,95037,1,
8591-NXRCV,Female,47,No,0,Malibu,90265,0,
8591-TKMZH,Male,40,Yes,3,Claremont,91711,1,
8592-PLTMQ,Female,53,No,0,Fontana,92335,0,
8593-WHYHV,Male,46,No,0,Los Angeles,90047,0,
8595-SIZNC,Female,69,Yes,0,Los Angeles,90026,5,
8597-CTXVJ,Male,31,No,1,Jenner,95450,0,
8597-CWYHH,Male,50,No,0,Torrance,90502,0,
8601-QACRS,Female,54,No,0,Fallbrook,92028,0,
8603-IJWDN,Male,41,No,0,Pinole,94564,0,
8605-ITULD,Female,21,No,0,Crescent Mills,95934,0,
8606-CIQUL,Male,77,Yes,1,Temecula,92591,1,
8606-OEGQZ,Female,45,No,2,Escalon,95320,0,
8608-OZTLB,Male,59,Yes,3,Applegate,95703,4,
8610-WFCJF,Female,53,Yes,0,Palo Alto,94303,2,
8610-ZIKJJ,Female,57,Yes,2,Tujunga,91042,2,
8612-GXIDD,Male,55,Yes,3,San Bernardino,92404,8,
8614-VGMMV,Female,33,No,0,Riverside,92503,0,
8617-ENBDS,Male,29,No,0,Helendale,92342,0,
8619-IJNDK,Female,64,Yes,0,Santa Ana,92703,10,
8620-RJPZN,Female,27,No,0,Los Altos,94022,0,
8621-MNIHH,Female,75,Yes,0,Madison,95653,1,
8622-ZLFKO,Female,56,Yes,0,Fresno,93710,1,
8623-TMRBY,Male,80,Yes,0,Chula Vista,91915,2,
8623-ULFNQ,Female,79,No,0,Cerritos,90703,0,
8624-GIOUT,Female,40,No,0,Seeley,92273,0,
8625-AZYZY,Male,51,Yes,0,Anza,92539,2,
8626-PTQGE,Male,62,No,0,Escondido,92026,0,
8626-XHBIE,Male,48,No,3,Riverdale,93656,0,
8627-EHGIP,Male,38,No,0,Sacramento,95838,0,
8627-ZYGSZ,Male,32,Yes,0,Compton,90220,8,
8628-MFKAX,Female,79,Yes,0,San Pablo,94806,6,
8630-FJLIB,Female,35,No,0,San Jose,95130,0,
8630-QSGXK,Male,39,Yes,0,Pinon Hills,92372,10,
8631-NBHFZ,Male,71,Yes,0,Running Springs,92382,1,
8631-WUXGY,Female,26,No,2,Magalia,95954,0,
8631-XVRZL,Male,40,No,0,Kyburz,95720,0,
8634-CILSZ,Male,52,No,0,San Diego,92109,0,
8634-MPHTR,Male,68,Yes,0,Forbestown,95941,1,
8637-XJIVR,Female,34,No,3,Marina Del Rey,90292,0,
8639-NHQEI,Female,26,Yes,3,Seiad Valley,96086,9,
8640-SDGKB,Male,39,No,0,Los Angeles,90066,0,
8642-GVWRF,Female,25,Yes,0,Capitola,95010,1,
8644-XLFBW,Male,65,No,0,Lake Elsinore,92532,0,
8644-XYTSV,Male,37,Yes,0,Ballico,95303,1,
8645-KOMJQ,Male,20,Yes,2,Orosi,93647,1,
8645-KWHJO,Male,47,No,0,San Gabriel,91776,0,
8646-JCOMS,Female,43,Yes,0,Maywood,90270,6,
8647-SDTWQ,Male,59,Yes,2,Hood,95639,4,
8648-PFRMP,Female,71,No,0,Ferndale,95536,0,
8650-RHRKE,Male,27,No,0,Oakdale,95361,0,
8651-ENBZX,Female,68,No,0,Grizzly Flats,95636,0,
8652-YHIYU,Female,30,No,3,San Jose,95125,0,
8654-DHAOW,Female,47,No,0,Burson,95225,0,
8659-HDIYE,Female,68,No,0,Los Angeles,90067,0,
8659-IOOPU,Female,25,Yes,2,Moss Landing,95039,4,
8660-BUETV,Female,37,No,0,Riverside,92501,0,
8661-BOYNW,Female,38,Yes,0,Tollhouse,93667,1,
8663-UPDGF,Female,54,No,0,Whittier,90605,0,
8665-UTDHZ,Male,27,Yes,0,Los Angeles,90029,1,
8668-KNZTI,Male,42,No,0,Sacramento,95834,0,
8670-ERCJH,Male,33,No,0,Portola Valley,94028,0,
8670-MEFCP,Female,23,Yes,2,Tranquillity,93668,7,
8671-KKKOS,Female,50,Yes,0,Newman,95360,3,
8672-OAUPW,Male,48,No,0,Corona,92883,0,
8676-OOQEJ,Male,52,No,0,Amboy,92304,0,
8676-TRMJS,Male,27,No,0,Torrance,90504,0,
8677-HDZEE,Female,42,No,0,Mountain Center,92561,0,
8679-JOEVF,Female,75,No,0,Sacramento,95838,0,
8679-LZBMD,Male,30,Yes,0,North Fork,93643,7,
8680-CGLTP,Male,35,No,0,Nicasio,94946,0,
8681-ICONS,Male,20,Yes,1,Sacramento,95822,5,
8685-WHQPW,Female,79,No,0,San Diego,92110,0,
8687-BAFGU,Male,34,No,0,Clovis,93612,0,
8690-UPCZI,Male,26,Yes,2,Los Angeles,90004,5,
8690-ZVLCL,Female,49,Yes,1,Los Angeles,90038,10,
8695-ARGXZ,Male,66,Yes,0,Fresno,93722,1,
8695-WDYEA,Male,32,No,0,Chico,95928,0,
8696-JKZNU,Female,78,No,0,Anderson,96007,0,
8699-ASUFO,Male,72,Yes,0,Nuevo,92567,1,
8701-DGLVH,Male,36,No,0,Elk Grove,95624,0,
8705-DWKTI,Male,58,No,0,Gasquet,95543,0,
8705-WZCYL,Male,40,No,0,Encinitas,92024,0,
8706-HRADD,Male,29,No,0,Sunnyvale,94087,0,
8707-HOEDG,Female,26,Yes,3,Palmdale,93552,4,
8707-RMEZH,Female,67,Yes,0,Tecate,91980,6,
8708-XPXHZ,Female,25,Yes,0,Castella,96017,1,
8709-KRDVL,Female,44,No,0,Scott Bar,96085,0,
8710-YGLWG,Male,44,No,0,North Hills,91343,0,
8711-LOBKY,Male,50,Yes,1,Navarro,95463,2,
8713-IGZSO,Male,50,No,0,Salinas,93906,0,
8714-CTZJW,Female,24,No,0,Pilot Hill,95664,0,
8714-EUHJO,Female,39,Yes,0,Castella,96017,1,
8715-KKTFG,Female,63,Yes,0,Roseville,95661,6,
8717-VCTXJ,Male,32,No,0,Santa Cruz,95065,0,
8718-PTMEZ,Female,46,No,0,Lake Elsinore,92530,0,
8720-RQSBJ,Male,69,No,0,Armona,93202,0,
8722-NGNBH,Male,25,No,0,Walnut,91789,0,
8722-PRFDV,Female,21,Yes,3,Los Angeles,90042,10,
8725-JEDFD,Male,26,No,0,Calabasas,91302,0,
8727-JQFHV,Male,60,Yes,2,Dunsmuir,96025,8,
8727-XDPUD,Male,51,No,0,Sacramento,95829,0,
8728-SKJLR,Male,45,No,0,Olancha,93549,0,
8731-WBBMB,Female,26,Yes,0,San Diego,92117,7,
8734-DKSTZ,Female,20,Yes,2,Winterhaven,92283,0,
8734-FNWVH,Male,21,Yes,1,West Covina,91792,6,
8735-DCXNF,Male,34,Yes,0,Pilot Hill,95664,9,
8735-IJJEG,Male,27,Yes,0,Guatay,91931,6,
8735-NBLWT,Male,34,No,2,Foresthill,95631,0,
8735-SDUFN,Female,65,Yes,0,Salinas,93908,5,
8738-JOKAR,Female,55,No,0,Covina,91722,0,
8739-QOTTN,Female,35,Yes,0,Avalon,90704,3,
8739-WWKDU,Male,69,No,0,San Diego,92109,0,
8739-XNIKG,Female,29,No,0,Bakersfield,93301,0,
8740-CRYFY,Male,62,No,0,Sacramento,95823,0,
8740-XLHDR,Male,30,No,0,Greenwood,95635,0,
8741-LQOBK,Female,27,Yes,2,Elmira,95625,9,
8745-PVESG,Female,44,No,0,Rancho Santa Fe,92067,0,
8746-BFOAJ,Male,79,No,0,Garden Grove,92845,0,
8746-OQQRW,Male,64,No,0,Hopland,95449,0,
8747-UDCOI,Female,29,Yes,0,Sun City,92587,7,
8748-HFWBO,Male,49,Yes,3,Camino,95709,2,
8749-CLJXC,Male,56,No,0,Ahwahnee,93601,0,
8749-JMNKX,Male,80,Yes,0,Montebello,90640,1,
8749-TZYEC,Male,38,Yes,0,Yorba Linda,92887,1,
8750-QWZAJ,Female,38,Yes,2,Orange,92867,1,
8751-EDEKA,Female,56,Yes,0,Rancho Santa Fe,92091,7,
8752-GHJFU,Male,70,Yes,0,Applegate,95703,7,
8752-IMQOS,Male,28,Yes,0,Fullerton,92832,1,
8752-STIVR,Female,61,No,0,Elmira,95625,0,
8755-IWJHN,Male,73,Yes,0,Honeydew,95545,5,
8755-OGKNA,Female,33,Yes,3,Laton,93242,5,
8756-RDDLT,Female,53,No,0,San Leandro,94577,0,
8757-TFHHJ,Male,55,No,0,San Jose,95128,0,
8760-ZRHKE,Female,80,Yes,1,Berry Creek,95916,7,
8761-NSOBC,Male,41,No,0,Gridley,95948,0,
8763-KIAFH,Female,37,Yes,0,Whittier,90603,10,
8766-PAFNE,Male,21,Yes,0,Hayward,94545,6,
8769-KKTPH,Female,44,Yes,0,Los Angeles,90066,2,
8773-HHUOZ,Female,20,No,0,Los Angeles,90032,0,
8774-GSBUN,Male,40,Yes,0,Compton,90222,8,
8775-CEBBJ,Female,40,No,0,Seeley,92273,0,
8775-ERLNB,Male,76,Yes,0,Indio,92203,7,
8775-LHDJH,Female,77,Yes,0,San Jose,95136,1,
8777-MBMTS,Female,65,Yes,0,West Covina,91791,10,
8777-PVYGU,Female,36,Yes,0,Burson,95225,0,
8778-LMWTJ,Female,28,No,0,River Pines,95675,0,
8779-QRDMV,Male,78,No,0,Los Angeles,90022,0,
8779-YIQQA,Male,38,Yes,1,Pico Rivera,90660,10,
8780-IHCRN,Male,23,Yes,2,Healdsburg,95448,5,
8780-IXSTS,Female,53,No,0,San Diego,92109,0,
8780-RSYYU,Female,42,No,0,Dixon,95620,0,
8780-YRMTT,Female,64,No,0,Yountville,94599,0,
8782-LKFPK,Male,50,No,0,Beaumont,92223,0,
8782-NUUOL,Male,62,No,0,Crescent Mills,95934,0,
8784-CGILN,Female,34,No,0,Tarzana,91356,0,
8785-CJSHH,Female,22,Yes,0,West Sacramento,95691,9,
8785-EPNCG,Male,42,No,0,Sacramento,95815,0,
8788-DOXSU,Male,46,No,0,Frazier Park,93225,0,
8791-GFXLZ,Male,58,No,0,San Jose,95127,0,
8792-AOROI,Female,23,Yes,0,Glendora,91741,1,
8799-OXZMD,Female,35,No,0,Los Angeles,90048,0,
8800-JOOCF,Female,56,No,1,Fallbrook,92028,0,
8800-ZKRFW,Female,62,Yes,2,Philo,95466,9,
8802-UNOJF,Male,65,No,0,Philo,95466,0,
8805-JNRAZ,Female,44,No,0,Huntington Beach,92646,0,
8806-EAGWC,Male,25,No,0,Old Station,96071,0,
8807-ARQET,Female,59,No,0,Angels Camp,95222,0,
8807-OPMBM,Female,36,Yes,3,Newbury Park,91320,1,
8808-ELEHO,Male,66,No,0,Modesto,95356,0,
8809-RIHDD,Male,47,Yes,0,Sacramento,95827,1,
8809-XKHMD,Male,62,Yes,0,Sacramento,95828,5,
8812-ZRHFP,Female,53,Yes,3,San Francisco,94133,0,
8815-LMFLX,Male,61,Yes,4,Martinez,94553,8,
8816-VXNZD,Female,36,No,0,Coronado,92118,0,
8818-DOPVL,Female,65,No,0,El Cerrito,94530,0,
8818-XYFCQ,Male,39,Yes,0,Walnut Creek,94598,1,
8819-IMISP,Male,43,No,0,Redlands,92373,0,
8819-WFGGJ,Male,42,Yes,0,Grimes,95950,7,
8819-ZBYNA,Female,51,Yes,0,Murrieta,92562,6,
8821-KVZKQ,Female,52,Yes,2,Fort Bragg,95437,1,
8821-XNHVZ,Female,53,Yes,0,San Diego,92109,1,
8822-KNBHV,Female,30,No,0,Los Angeles,90011,0,
8823-RLPWL,Female,24,Yes,0,Rosamond,93560,5,
8824-RWFXJ,Male,21,Yes,0,Santa Cruz,95062,1,
8835-VSDSE,Female,28,Yes,0,San Diego,92129,1,
8837-VVWLQ,Female,35,No,0,Capistrano Beach,92624,0,
8838-GPHZP,Female,25,No,0,Orange,92866,0,
8840-DQLGN,Female,65,Yes,0,Burbank,91502,1,
8844-TONUD,Male,54,Yes,0,Acampo,95220,4,
8845-LWKGE,Female,56,Yes,1,El Dorado,95623,4,
8847-GEOOQ,Male,34,Yes,0,Fontana,92337,10,
8849-AYPTR,Male,55,Yes,0,Sacramento,95819,1,
8849-GYOKR,Female,59,Yes,0,Mineral,96063,2,
8849-PRIQJ,Female,53,Yes,2,Simi Valley,93063,7,
8851-RAGOV,Female,25,Yes,0,Simi Valley,93065,10,
8853-TZDGH,Female,42,No,0,Palo Cedro,96073,0,
8854-CCVSQ,Male,58,No,0,Browns Valley,95918,0,
8857-CUPFQ,Male,57,Yes,0,Wallace,95254,9,
8859-AXJZP,Male,39,Yes,0,Helm,93627,7,
8859-DZTGQ,Male,21,No,0,Petaluma,94952,0,
8859-YSTWS,Male,43,No,0,Port Hueneme,93041,0,
8861-HGGKB,Female,57,No,0,San Diego,92117,0,
8865-TNMNX,Male,53,Yes,0,Los Angeles,90043,6,
8868-GAGIO,Male,49,Yes,0,Sunnyvale,94089,8,
8868-WOZGU,Male,33,No,0,Porterville,93257,0,
8869-LIHMK,Female,51,No,0,King City,93930,0,
8869-TORSS,Female,51,No,0,Santa Rosa,95405,0,
8871-JLMHM,Female,27,Yes,0,Los Angeles,90061,3,
8873-GLDMH,Female,45,No,0,Courtland,95615,0,
8873-TMKGR,Male,40,No,0,Sugarloaf,92386,0,
8874-EJNSR,Male,64,Yes,2,Salinas,93908,8,
8875-AKBYH,Male,78,No,0,Mineral,96063,0,
8878-HMWBV,Male,47,No,0,Nice,95464,0,
8878-RYUKI,Female,30,No,0,Long Beach,90803,0,
8879-XUAHX,Male,42,Yes,0,Irvine,92614,4,
8879-ZKJOF,Female,57,No,0,Gardena,90249,0,
8882-TLVRW,Male,52,Yes,1,Big Creek,93605,3,
8883-ANODQ,Female,44,Yes,1,Termo,96132,3,
